"EnvelopeId","ClientCode","DestFile","Subject","DocName","Status","Error","Timestamp"
"835125c7-9fb7-4353-ac84-9faf38d8ec28","HIT","C:\Users\rjain\OneDrive - Technijian, Inc\Technijian Legal - Documents\FileCabinet-new\HIT\2025-01-03_Hula IT Services-Hourly Rate_835125c7.pdf","Please sign this contract","Hula IT Services-Hourly Rate.pdf","done","","2026-04-29 09:46:33"
"079b446d-8db7-4855-8da8-f092b7f34440","TECHNIJIAN","C:\Users\rjain\OneDrive - Technijian, Inc\Technijian Legal - Documents\FileCabinet-new\TECHNIJIAN\2025-01-03_Bhushan Pagare Offer Letter_079b446d.pdf","Complete with Docusign: Bhushan Pagare Offer Letter.pdf","Bhushan Pagare Offer Letter.pdf","done","","2026-04-29 09:46:36"
"5a2ec4a9-3d84-4478-9911-a0e5c5633151","UNCLASSIFIED","C:\Users\rjain\OneDrive - Technijian, Inc\Technijian Legal - Documents\FileCabinet-new\UNCLASSIFIED\2025-01-03_QOS Networks-Estimate-CP-40586_5a2ec4a9.pdf","Please sign this estimate","QOS Networks-Estimate-CP-40586.pdf","done","","2026-04-29 09:46:40"
"2aefed62-ef8f-4eea-a547-a174fe7b48ad","ORX","C:\Users\rjain\OneDrive - Technijian, Inc\Technijian Legal - Documents\FileCabinet-new\ORX\2025-01-06_Ortho Xpress-Estimate-CP-41915_2aefed62.pdf","Please sign this estimate","Ortho Xpress-Estimate-CP-41915.pdf","done","","2026-04-29 09:46:44"
"e2cfe5f6-dea5-4f75-a19b-c128b473b80f","TECHNIJIAN","C:\Users\rjain\OneDrive - Technijian, Inc\Technijian Legal - Documents\FileCabinet-new\TECHNIJIAN\2025-01-07_Alex Alcantar Offer Letter_e2cfe5f6.pdf","Complete with Docusign: Alex Alcantar Offer Letter.pdf","Alex Alcantar Offer Letter.pdf","done","","2026-04-29 09:46:47"
"df51f236-7ce3-4e70-85d9-c6397cd0f5cd","CCC","C:\Users\rjain\OneDrive - Technijian, Inc\Technijian Legal - Documents\FileCabinet-new\CCC\2025-01-13_Culp Construction Company-Estimate-CP-42048_df51f236.pdf","Please sign this estimate","Culp Construction Company-Estimate-CP-42048.pdf","done","","2026-04-29 09:46:51"
"12cfa2c3-fc8b-489f-9997-50b389d16b2c","CCC","C:\Users\rjain\OneDrive - Technijian, Inc\Technijian Legal - Documents\FileCabinet-new\CCC\2025-01-13_Culp Construction Company-Monthly Service_12cfa2c3.pdf","Please sign this contract","Culp Construction Company-Monthly Service.pdf","done","","2026-04-29 09:46:55"
"cbd98d5e-55f9-466f-8fe7-4caf2ed4a912","FOR","C:\Users\rjain\OneDrive - Technijian, Inc\Technijian Legal - Documents\FileCabinet-new\FOR\2025-01-13_Culp Construction Company-IT Infrastructure Modernization and Server Migration for Culp Co_cbd98d5e.pdf","Please sign this proposal","Culp Construction Company-IT Infrastructure Modernization and Server Migration for Culp Construction","done","","2026-04-29 09:46:59"
"f0cfc3bd-04b7-4773-8c68-1bdcc063c6e0","CBI","C:\Users\rjain\OneDrive - Technijian, Inc\Technijian Legal - Documents\FileCabinet-new\CBI\2025-01-13_Christian Brothers Interiors-Estimate-CP-42089_f0cfc3bd.pdf","Please sign this estimate","Christian Brothers Interiors-Estimate-CP-42089.pdf","done","","2026-04-29 09:47:03"
"db389839-da76-40d9-bfa7-07a6c57b9ed5","CCC","C:\Users\rjain\OneDrive - Technijian, Inc\Technijian Legal - Documents\FileCabinet-new\CCC\2025-01-13_Culp Construction Company-Estimate-CP-42090_db389839.pdf","Please sign this estimate","Culp Construction Company-Estimate-CP-42090.pdf","done","","2026-04-29 09:47:07"
